Event_ID,Appeal_ID,Event_Timestamp,Process_Stage,Event_Type,Team_ID,User_Role,Delay_Reason,Event_Sequence
EVT-0032610,APL-2026-003682,2026-02-27 15:22:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
EVT-0032611,APL-2026-003682,2026-03-02 12:52:00,Routing,Routed to Team,TM-04,Intake Supervisor,,5
EVT-0032612,APL-2026-003682,2026-03-02 16:30:00,Review,Review Started,TM-02,Reviewer,,6
EVT-0032613,APL-2026-003682,2026-03-03 12:07:00,Routing,Case Reassigned,TM-02,Intake Supervisor,RC-04,7
EVT-0032614,APL-2026-003682,2026-03-03 13:52:00,Escalation,Escalated,TM-06,Clinical Review Lead,RC-14,8
EVT-0032615,APL-2026-003682,2026-03-16 17:07:00,Decision,Decision: Overturned,TM-02,Reviewer,,9
EVT-0032616,APL-2026-003682,2026-03-17 14:07:00,Closure,Case Closed,TM-02,Reporting Analyst,,10
EVT-0032617,APL-2026-003683,2026-09-22 08:38:00,Intake,Appeal Received,TM-07,Intake Specialist,,1
EVT-0032618,APL-2026-003683,2026-09-23 11:07:00,Intake,Intake Logged,TM-07,Intake Specialist,,2
EVT-0032619,APL-2026-003683,2026-09-23 13:00:00,Validation,Validation Completed,TM-07,Intake Specialist,,3
EVT-0032620,APL-2026-003683,2026-09-23 15:22:00,Classification,Type Assigned,TM-07,Intake Supervisor,,4
EVT-0032621,APL-2026-003683,2026-09-24 08:22:00,Routing,Routed to Team,TM-07,Intake Supervisor,,5
EVT-0032622,APL-2026-003683,2026-09-28 13:52:00,Review,Review Started,TM-07,Reviewer,,6
EVT-0032623,APL-2026-003684,2026-03-19 12:52:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
EVT-0032624,APL-2026-003684,2026-03-19 08:52:00,Intake,Intake Logged,TM-04,Intake Specialist,,2
EVT-0032625,APL-2026-003684,2026-03-19 13:45:00,Validation,Validation Failed,TM-04,Intake Specialist,RC-02,3
EVT-0032626,APL-2026-003684,2026-03-19 17:45:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
EVT-0032627,APL-2026-003684,2026-03-20 16:52:00,Routing,Routed to Team,TM-04,Intake Supervisor,,5
EVT-0032628,APL-2026-003684,2026-03-20 09:30:00,Review,Review Started,TM-04,Reviewer,,6
EVT-0032629,APL-2026-003684,2026-03-23 17:00:00,Information Request,Information Requested,TM-04,Reviewer,RC-05,7
EVT-0032630,APL-2026-003684,2026-04-16 08:52:00,Escalation,Escalated,TM-06,Clinical Review Lead,RC-14,8
EVT-0032631,APL-2026-003684,2026-04-17 12:07:00,Information Request,Information Received,TM-04,Reviewer,RC-05,9
EVT-0032632,APL-2026-003684,2026-04-23 15:07:00,Decision,Decision: Overturned,TM-04,Reviewer,,10
EVT-0032633,APL-2026-003684,2026-04-24 14:07:00,Closure,Case Closed,TM-04,Reporting Analyst,,11
EVT-0032634,APL-2026-003685,2026-04-11 14:15:00,Intake,Appeal Received,TM-07,Intake Specialist,,1
EVT-0032635,APL-2026-003685,2026-04-13 08:38:00,Intake,Intake Logged,TM-07,Intake Specialist,,2
EVT-0032636,APL-2026-003685,2026-04-13 11:07:00,Validation,Validation Completed,TM-07,Intake Specialist,,3
EVT-0032637,APL-2026-003685,2026-04-13 12:52:00,Classification,Type Assigned,TM-07,Intake Supervisor,,4
EVT-0032638,APL-2026-003685,2026-04-17 13:38:00,Routing,Routed to Team,TM-07,Intake Supervisor,,5
EVT-0032639,APL-2026-003685,2026-04-21 16:30:00,Review,Review Started,TM-07,Reviewer,,6
EVT-0032640,APL-2026-003685,2026-04-23 15:15:00,Decision,Decision: Upheld,TM-07,Reviewer,,7
EVT-0032641,APL-2026-003685,2026-04-23 16:07:00,Closure,Case Closed,TM-07,Reporting Analyst,,8
EVT-0032642,APL-2026-003686,2026-09-22 14:15:00,Intake,Appeal Received,TM-03,Intake Specialist,,1
EVT-0032643,APL-2026-003686,2026-09-23 17:15:00,Intake,Intake Logged,TM-03,Intake Specialist,,2
EVT-0032644,APL-2026-003686,2026-09-23 09:52:00,Validation,Validation Completed,TM-03,Intake Specialist,,3
EVT-0032645,APL-2026-003686,2026-09-23 17:22:00,Classification,Type Assigned,TM-03,Intake Supervisor,,4
EVT-0032646,APL-2026-003686,2026-09-24 10:38:00,Routing,Routed to Team,TM-03,Intake Supervisor,,5
EVT-0032647,APL-2026-003686,2026-09-24 14:45:00,Review,Review Started,TM-03,Reviewer,,6
EVT-0032648,APL-2026-003687,2026-08-25 10:30:00,Intake,Appeal Received,TM-05,Intake Specialist,,1
EVT-0032649,APL-2026-003687,2026-08-26 14:22:00,Intake,Intake Logged,TM-05,Intake Specialist,,2
EVT-0032650,APL-2026-003687,2026-08-26 15:15:00,Validation,Validation Completed,TM-05,Intake Specialist,,3
EVT-0032651,APL-2026-003687,2026-08-26 13:52:00,Classification,Type Assigned,TM-05,Intake Supervisor,,4
EVT-0032652,APL-2026-003687,2026-08-27 13:15:00,Routing,Routed to Team,TM-05,Intake Supervisor,,5
EVT-0032653,APL-2026-003687,2026-08-28 12:52:00,Review,Review Started,TM-05,Reviewer,,6
EVT-0032654,APL-2026-003687,2026-08-31 09:45:00,Escalation,Escalated,TM-06,Clinical Review Lead,RC-14,7
EVT-0032655,APL-2026-003687,2026-09-07 15:07:00,Decision,Decision: Overturned,TM-05,Reviewer,,8
EVT-0032656,APL-2026-003687,2026-09-07 09:38:00,Closure,Case Closed,TM-05,Reporting Analyst,,9
EVT-0032657,APL-2026-003688,2026-07-09 09:38:00,Intake,Appeal Received,TM-02,Intake Specialist,,1
EVT-0032658,APL-2026-003688,2026-07-09 11:52:00,Intake,Intake Logged,TM-02,Intake Specialist,,2
EVT-0032659,APL-2026-003688,2026-07-09 13:00:00,Validation,Validation Completed,TM-02,Intake Specialist,,3
EVT-0032660,APL-2026-003688,2026-07-09 09:15:00,Classification,Type Assigned,TM-02,Intake Supervisor,,4
EVT-0032661,APL-2026-003688,2026-07-10 08:15:00,Routing,Routed to Team,TM-02,Intake Supervisor,,5
EVT-0032662,APL-2026-003688,2026-07-13 10:22:00,Routing,Case Reassigned,TM-03,Intake Supervisor,RC-04,6
EVT-0032663,APL-2026-003688,2026-07-13 16:15:00,Review,Review Started,TM-03,Reviewer,,7
EVT-0032664,APL-2026-003688,2026-07-17 09:22:00,Decision,Decision: Upheld,TM-03,Reviewer,,8
EVT-0032665,APL-2026-003688,2026-07-24 08:07:00,Closure,Case Closed,TM-03,Reporting Analyst,,9
EVT-0032666,APL-2026-003689,2026-07-25 09:30:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
EVT-0032667,APL-2026-003689,2026-07-28 09:15:00,Intake,Intake Logged,TM-04,Intake Specialist,,2
EVT-0032668,APL-2026-003689,2026-07-28 16:30:00,Validation,Validation Completed,TM-04,Intake Specialist,,3
EVT-0032669,APL-2026-003689,2026-07-28 12:22:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
EVT-0032670,APL-2026-003689,2026-07-30 08:30:00,Routing,Routed to Team,TM-04,Intake Supervisor,,5
EVT-0032671,APL-2026-003689,2026-08-04 14:45:00,Review,Review Started,TM-04,Reviewer,,6
EVT-0032672,APL-2026-003689,2026-08-07 08:38:00,Decision,Decision: Overturned,TM-04,Reviewer,,7
EVT-0032673,APL-2026-003689,2026-08-07 10:30:00,Closure,Case Closed,TM-04,Reporting Analyst,,8
EVT-0032674,APL-2026-003690,2026-04-24 17:00:00,Intake,Appeal Received,TM-05,Intake Specialist,,1
EVT-0032675,APL-2026-003690,2026-04-24 10:07:00,Intake,Intake Logged,TM-05,Intake Specialist,,2
EVT-0032676,APL-2026-003690,2026-04-24 10:38:00,Validation,Validation Failed,TM-05,Intake Specialist,RC-02,3
EVT-0032677,APL-2026-003690,2026-04-24 11:52:00,Classification,Type Assigned,TM-05,Intake Supervisor,,4
EVT-0032678,APL-2026-003690,2026-04-29 16:15:00,Routing,Routed to Team,TM-05,Intake Supervisor,,5
EVT-0032679,APL-2026-003690,2026-04-29 15:07:00,Routing,Routing Error Identified,TM-05,Intake Supervisor,RC-04,6
EVT-0032680,APL-2026-003690,2026-04-29 10:22:00,Review,Review Started,TM-08,Reviewer,,7
EVT-0032681,APL-2026-003690,2026-04-30 14:52:00,Routing,Case Reassigned,TM-08,Intake Supervisor,RC-04,8
EVT-0032682,APL-2026-003690,2026-04-30 15:15:00,Information Request,Information Requested,TM-08,Reviewer,RC-05,9
EVT-0032683,APL-2026-003690,2026-05-01 08:45:00,Routing,Case Reassigned,TM-08,Intake Supervisor,RC-04,10
EVT-0032684,APL-2026-003690,2026-05-01 12:45:00,Review,Rework Started,TM-08,Reviewer,RC-01,11
EVT-0032685,APL-2026-003690,2026-05-06 15:38:00,Information Request,Information Received,TM-08,Reviewer,RC-05,12
EVT-0032686,APL-2026-003690,2026-05-18 11:38:00,Decision,Decision: Upheld,TM-08,Reviewer,,13
EVT-0032687,APL-2026-003690,2026-05-18 12:30:00,Closure,Case Closed,TM-08,Reporting Analyst,,14
EVT-0032688,APL-2026-003691,2026-04-24 08:45:00,Intake,Appeal Received,TM-07,Intake Specialist,,1
EVT-0032689,APL-2026-003691,2026-04-24 12:38:00,Intake,Intake Logged,TM-07,Intake Specialist,,2
EVT-0032690,APL-2026-003691,2026-04-24 16:22:00,Validation,Validation Completed,TM-07,Intake Specialist,,3
EVT-0032691,APL-2026-003691,2026-04-24 08:15:00,Classification,Type Assigned,TM-07,Intake Supervisor,,4
EVT-0032692,APL-2026-003691,2026-04-27 16:45:00,Routing,Routed to Team,TM-07,Intake Supervisor,,5
EVT-0032693,APL-2026-003691,2026-04-30 10:07:00,Review,Review Started,TM-07,Reviewer,,6
EVT-0032694,APL-2026-003691,2026-05-12 13:22:00,Decision,Decision: Upheld,TM-07,Reviewer,,7
EVT-0032695,APL-2026-003691,2026-05-14 13:00:00,Closure,Case Closed,TM-07,Reporting Analyst,,8
EVT-0032696,APL-2026-003692,2026-01-25 14:00:00,Intake,Appeal Received,TM-05,Intake Specialist,,1
EVT-0032697,APL-2026-003692,2026-01-27 16:30:00,Intake,Intake Logged,TM-05,Intake Specialist,,2
EVT-0032698,APL-2026-003692,2026-01-27 10:00:00,Validation,Validation Completed,TM-05,Intake Specialist,,3
EVT-0032699,APL-2026-003692,2026-01-27 09:07:00,Classification,Type Assigned,TM-05,Intake Supervisor,,4
EVT-0032700,APL-2026-003692,2026-02-02 14:22:00,Routing,Routed to Team,TM-05,Intake Supervisor,,5
EVT-0032701,APL-2026-003692,2026-02-02 16:30:00,Review,Review Started,TM-05,Reviewer,,6
EVT-0032702,APL-2026-003692,2026-02-12 10:22:00,Decision,Decision: Overturned,TM-05,Reviewer,,7
EVT-0032703,APL-2026-003692,2026-02-12 10:30:00,Closure,Case Closed,TM-05,Reporting Analyst,,8
EVT-0032704,APL-2026-003693,2026-05-02 13:22:00,Intake,Appeal Received,TM-07,Intake Specialist,,1
EVT-0032705,APL-2026-003693,2026-05-04 17:00:00,Intake,Intake Logged,TM-07,Intake Specialist,,2
EVT-0032706,APL-2026-003693,2026-05-04 12:30:00,Validation,Validation Completed,TM-07,Intake Specialist,,3
EVT-0032707,APL-2026-003693,2026-05-04 15:38:00,Classification,Type Assigned,TM-07,Intake Supervisor,,4
EVT-0032708,APL-2026-003693,2026-05-08 09:38:00,Routing,Routed to Team,TM-07,Intake Supervisor,,5
EVT-0032709,APL-2026-003693,2026-05-12 10:07:00,Review,Review Started,TM-07,Reviewer,,6
EVT-0032710,APL-2026-003693,2026-05-18 16:45:00,Decision,Decision: Partially Overturned,TM-07,Reviewer,,7
EVT-0032711,APL-2026-003693,2026-05-19 17:00:00,Closure,Case Closed,TM-07,Reporting Analyst,,8
EVT-0032712,APL-2026-003694,2026-01-20 15:38:00,Intake,Appeal Received,TM-03,Intake Specialist,,1
EVT-0032713,APL-2026-003694,2026-01-22 14:07:00,Intake,Intake Logged,TM-03,Intake Specialist,,2
EVT-0032714,APL-2026-003694,2026-01-22 09:00:00,Validation,Validation Failed,TM-03,Intake Specialist,RC-02,3
EVT-0032715,APL-2026-003694,2026-01-22 13:00:00,Classification,Type Assigned,TM-03,Intake Supervisor,,4
EVT-0032716,APL-2026-003694,2026-01-28 16:45:00,Routing,Routed to Team,TM-03,Intake Supervisor,,5
EVT-0032717,APL-2026-003694,2026-01-28 13:30:00,Routing,Routing Error Identified,TM-03,Intake Supervisor,RC-04,6
EVT-0032718,APL-2026-003694,2026-01-28 08:15:00,Review,Review Started,TM-01,Reviewer,,7
EVT-0032719,APL-2026-003694,2026-01-29 14:30:00,Routing,Case Reassigned,TM-01,Intake Supervisor,RC-04,8
EVT-0032720,APL-2026-003694,2026-02-06 13:52:00,Decision,Decision: Upheld,TM-01,Reviewer,,9
EVT-0032721,APL-2026-003694,2026-02-09 15:38:00,Closure,Case Closed,TM-01,Reporting Analyst,,10
EVT-0032722,APL-2026-003695,2026-05-19 11:30:00,Intake,Appeal Received,TM-01,Intake Specialist,,1
EVT-0032723,APL-2026-003695,2026-05-20 13:07:00,Intake,Intake Logged,TM-01,Intake Specialist,,2
EVT-0032724,APL-2026-003695,2026-05-20 16:30:00,Validation,Validation Completed,TM-01,Intake Specialist,,3
EVT-0032725,APL-2026-003695,2026-05-20 15:52:00,Classification,Type Assigned,TM-01,Intake Supervisor,,4
EVT-0032726,APL-2026-003695,2026-05-22 17:30:00,Routing,Routed to Team,TM-01,Intake Supervisor,,5
EVT-0032727,APL-2026-003695,2026-05-26 12:15:00,Review,Review Started,TM-01,Reviewer,,6
EVT-0032728,APL-2026-003695,2026-06-02 16:15:00,Decision,Decision: Upheld,TM-01,Reviewer,,7
EVT-0032729,APL-2026-003695,2026-06-02 11:52:00,Closure,Case Closed,TM-01,Reporting Analyst,,8
EVT-0032730,APL-2026-003696,2026-08-10 08:22:00,Intake,Appeal Received,TM-03,Intake Specialist,,1
EVT-0032731,APL-2026-003696,2026-08-10 17:45:00,Intake,Intake Logged,TM-03,Intake Specialist,,2
EVT-0032732,APL-2026-003696,2026-08-10 13:07:00,Validation,Validation Failed,TM-03,Intake Specialist,RC-02,3
EVT-0032733,APL-2026-003696,2026-08-10 12:15:00,Classification,Type Assigned,TM-03,Intake Supervisor,,4
EVT-0032734,APL-2026-003696,2026-08-19 14:15:00,Routing,Routed to Team,TM-03,Intake Supervisor,,5
EVT-0032735,APL-2026-003696,2026-08-19 14:22:00,Routing,Routing Error Identified,TM-03,Intake Supervisor,RC-04,6
EVT-0032736,APL-2026-003696,2026-08-20 08:52:00,Routing,Case Reassigned,TM-02,Intake Supervisor,RC-04,7
EVT-0032737,APL-2026-003696,2026-08-20 13:00:00,Review,Review Started,TM-02,Reviewer,,8
EVT-0032738,APL-2026-003696,2026-08-21 10:07:00,Information Request,Information Requested,TM-02,Reviewer,RC-05,9
EVT-0032739,APL-2026-003696,2026-08-24 08:07:00,Review,Rework Started,TM-02,Reviewer,RC-01,10
EVT-0032740,APL-2026-003696,2026-09-07 11:15:00,Information Request,Information Received,TM-02,Reviewer,RC-05,11
EVT-0032741,APL-2026-003696,2026-09-16 17:38:00,Decision,Decision: Overturned,TM-02,Reviewer,,12
EVT-0032742,APL-2026-003696,2026-09-16 08:07:00,Closure,Case Closed,TM-02,Reporting Analyst,,13
EVT-0032743,APL-2026-003697,2026-05-02 15:30:00,Intake,Appeal Received,TM-02,Intake Specialist,,1
EVT-0032744,APL-2026-003697,2026-05-05 09:30:00,Intake,Intake Logged,TM-02,Intake Specialist,,2
EVT-0032745,APL-2026-003697,2026-05-05 08:15:00,Validation,Validation Failed,TM-02,Intake Specialist,RC-02,3
EVT-0032746,APL-2026-003697,2026-05-05 10:22:00,Classification,Type Assigned,TM-02,Intake Supervisor,,4
EVT-0032747,APL-2026-003697,2026-05-05 11:07:00,Routing,Routed to Team,TM-02,Intake Supervisor,,5
EVT-0032748,APL-2026-003697,2026-05-07 09:38:00,Review,Review Started,TM-02,Reviewer,,6
EVT-0032749,APL-2026-003697,2026-05-08 12:30:00,Information Request,Information Requested,TM-02,Reviewer,RC-05,7
EVT-0032750,APL-2026-003697,2026-05-15 15:15:00,Information Request,Information Received,TM-02,Reviewer,RC-05,8
EVT-0032751,APL-2026-003697,2026-05-19 14:30:00,Decision,Decision: Upheld,TM-02,Reviewer,,9
EVT-0032752,APL-2026-003697,2026-05-19 15:30:00,Closure,Case Closed,TM-02,Reporting Analyst,,10
EVT-0032753,APL-2026-003698,2026-02-19 15:30:00,Intake,Appeal Received,TM-05,Intake Specialist,,1
EVT-0032754,APL-2026-003698,2026-02-19 08:52:00,Intake,Intake Logged,TM-05,Intake Specialist,,2
EVT-0032755,APL-2026-003698,2026-02-19 10:38:00,Validation,Validation Completed,TM-05,Intake Specialist,,3
EVT-0032756,APL-2026-003698,2026-02-19 11:00:00,Classification,Type Assigned,TM-05,Intake Supervisor,,4
EVT-0032757,APL-2026-003698,2026-02-20 16:22:00,Routing,Routed to Team,TM-05,Intake Supervisor,,5
EVT-0032758,APL-2026-003698,2026-02-23 13:22:00,Review,Review Started,TM-05,Reviewer,,6
EVT-0032759,APL-2026-003698,2026-02-25 15:15:00,Decision,Decision: Upheld,TM-05,Reviewer,,7
EVT-0032760,APL-2026-003698,2026-02-25 14:15:00,Closure,Case Closed,TM-05,Reporting Analyst,,8
EVT-0032761,APL-2026-003699,2026-01-26 15:30:00,Intake,Appeal Received,TM-01,Intake Specialist,,1
EVT-0032762,APL-2026-003699,2026-01-27 13:30:00,Intake,Intake Logged,TM-01,Intake Specialist,,2
EVT-0032763,APL-2026-003699,2026-01-27 16:07:00,Validation,Validation Failed,TM-01,Intake Specialist,RC-02,3
EVT-0032764,APL-2026-003699,2026-01-27 11:45:00,Classification,Type Assigned,TM-01,Intake Supervisor,,4
EVT-0032765,APL-2026-003699,2026-01-27 15:45:00,Routing,Routed to Team,TM-01,Intake Supervisor,,5
EVT-0032766,APL-2026-003699,2026-01-29 17:52:00,Review,Review Started,TM-01,Reviewer,,6
EVT-0032767,APL-2026-003699,2026-01-30 16:00:00,Information Request,Information Requested,TM-01,Reviewer,RC-05,7
EVT-0032768,APL-2026-003699,2026-02-02 15:22:00,Review,Rework Started,TM-01,Reviewer,RC-01,8
EVT-0032769,APL-2026-003699,2026-02-04 15:15:00,Information Request,Information Received,TM-01,Reviewer,RC-05,9
EVT-0032770,APL-2026-003699,2026-02-06 10:07:00,Decision,Decision: Upheld,TM-01,Reviewer,,10
EVT-0032771,APL-2026-003699,2026-02-06 16:38:00,Closure,Case Closed,TM-01,Reporting Analyst,,11
EVT-0032772,APL-2026-003700,2026-07-30 13:45:00,Intake,Appeal Received,TM-02,Intake Specialist,,1
EVT-0032773,APL-2026-003700,2026-07-30 12:00:00,Intake,Intake Logged,TM-02,Intake Specialist,,2
EVT-0032774,APL-2026-003700,2026-07-30 12:52:00,Validation,Validation Completed,TM-02,Intake Specialist,,3
EVT-0032775,APL-2026-003700,2026-07-30 10:38:00,Classification,Type Assigned,TM-02,Intake Supervisor,,4
EVT-0032776,APL-2026-003700,2026-08-03 15:22:00,Routing,Routed to Team,TM-02,Intake Supervisor,,5
EVT-0032777,APL-2026-003700,2026-08-03 17:45:00,Review,Review Started,TM-02,Reviewer,,6
EVT-0032778,APL-2026-003700,2026-08-06 11:00:00,Decision,Decision: Overturned,TM-02,Reviewer,,7
EVT-0032779,APL-2026-003700,2026-08-06 09:07:00,Closure,Case Closed,TM-02,Reporting Analyst,,8
EVT-0032780,APL-2026-003701,2026-06-24 14:52:00,Intake,Appeal Received,TM-03,Intake Specialist,,1
EVT-0032781,APL-2026-003701,2026-06-26 15:30:00,Intake,Intake Logged,TM-03,Intake Specialist,,2
EVT-0032782,APL-2026-003701,2026-06-26 15:45:00,Validation,Validation Completed,TM-03,Intake Specialist,,3
EVT-0032783,APL-2026-003701,2026-06-26 09:00:00,Classification,Type Assigned,TM-03,Intake Supervisor,,4
EVT-0032784,APL-2026-003701,2026-06-29 17:45:00,Routing,Routed to Team,TM-03,Intake Supervisor,,5
EVT-0032785,APL-2026-003701,2026-07-01 10:38:00,Review,Review Started,TM-03,Reviewer,,6
EVT-0032786,APL-2026-003701,2026-07-02 10:30:00,Decision,Decision: Upheld,TM-03,Reviewer,,7
EVT-0032787,APL-2026-003701,2026-07-06 15:15:00,Closure,Case Closed,TM-03,Reporting Analyst,,8
EVT-0032788,APL-2026-003702,2026-04-22 15:15:00,Intake,Appeal Received,TM-02,Intake Specialist,,1
EVT-0032789,APL-2026-003702,2026-04-22 16:45:00,Intake,Intake Logged,TM-02,Intake Specialist,,2
EVT-0032790,APL-2026-003702,2026-04-22 14:00:00,Validation,Validation Failed,TM-02,Intake Specialist,RC-02,3
EVT-0032791,APL-2026-003702,2026-04-22 10:15:00,Classification,Type Assigned,TM-02,Intake Supervisor,,4
EVT-0032792,APL-2026-003702,2026-04-23 09:30:00,Routing,Routed to Team,TM-02,Intake Supervisor,,5
EVT-0032793,APL-2026-003702,2026-04-23 10:38:00,Review,Review Started,TM-03,Reviewer,,6
EVT-0032794,APL-2026-003702,2026-04-24 15:22:00,Routing,Case Reassigned,TM-03,Intake Supervisor,RC-04,7
EVT-0032795,APL-2026-003702,2026-04-24 08:38:00,Information Request,Information Requested,TM-03,Reviewer,RC-05,8
EVT-0032796,APL-2026-003702,2026-04-27 14:30:00,Review,Rework Started,TM-03,Reviewer,RC-01,9
EVT-0032797,APL-2026-003702,2026-04-29 15:52:00,Information Request,Information Received,TM-03,Reviewer,RC-05,10
EVT-0032798,APL-2026-003702,2026-05-08 14:45:00,Decision,Decision: Upheld,TM-03,Reviewer,,11
EVT-0032799,APL-2026-003702,2026-05-08 09:15:00,Closure,Case Closed,TM-03,Reporting Analyst,,12
EVT-0032800,APL-2026-003703,2026-04-25 14:00:00,Intake,Appeal Received,TM-03,Intake Specialist,,1
EVT-0032801,APL-2026-003703,2026-04-27 17:52:00,Intake,Intake Logged,TM-03,Intake Specialist,,2
EVT-0032802,APL-2026-003703,2026-04-27 11:30:00,Validation,Validation Completed,TM-03,Intake Specialist,,3
EVT-0032803,APL-2026-003703,2026-04-27 17:52:00,Classification,Type Assigned,TM-03,Intake Supervisor,,4
EVT-0032804,APL-2026-003703,2026-04-29 16:22:00,Routing,Routed to Team,TM-03,Intake Supervisor,,5
EVT-0032805,APL-2026-003703,2026-04-29 14:22:00,Review,Review Started,TM-03,Reviewer,,6
EVT-0032806,APL-2026-003703,2026-05-05 11:15:00,Decision,Decision: Partially Overturned,TM-03,Reviewer,,7
EVT-0032807,APL-2026-003703,2026-05-06 13:15:00,Closure,Case Closed,TM-03,Reporting Analyst,,8
EVT-0032808,APL-2026-003704,2026-04-17 08:15:00,Intake,Appeal Received,TM-02,Intake Specialist,,1
EVT-0032809,APL-2026-003704,2026-04-20 16:45:00,Intake,Intake Logged,TM-02,Intake Specialist,,2
EVT-0032810,APL-2026-003704,2026-04-20 09:07:00,Validation,Validation Completed,TM-02,Intake Specialist,,3
EVT-0032811,APL-2026-003704,2026-04-20 13:45:00,Classification,Type Assigned,TM-02,Intake Supervisor,,4
EVT-0032812,APL-2026-003704,2026-04-24 13:22:00,Routing,Routed to Team,TM-02,Intake Supervisor,,5
EVT-0032813,APL-2026-003704,2026-04-24 08:30:00,Routing,Routing Error Identified,TM-02,Intake Supervisor,RC-04,6
EVT-0032814,APL-2026-003704,2026-04-27 14:45:00,Routing,Case Reassigned,TM-07,Intake Supervisor,RC-04,7
EVT-0032815,APL-2026-003704,2026-04-27 10:22:00,Review,Review Started,TM-07,Reviewer,,8
EVT-0032816,APL-2026-003704,2026-04-29 14:15:00,Review,Rework Started,TM-07,Reviewer,RC-01,9
EVT-0032817,APL-2026-003704,2026-05-05 09:52:00,Decision,Decision: Upheld,TM-07,Reviewer,,10
EVT-0032818,APL-2026-003704,2026-05-06 11:52:00,Closure,Case Closed,TM-07,Reporting Analyst,,11
EVT-0032819,APL-2026-003705,2026-07-25 11:52:00,Intake,Appeal Received,TM-01,Intake Specialist,,1
EVT-0032820,APL-2026-003705,2026-07-25 10:52:00,Intake,Intake Logged,TM-01,Intake Specialist,,2
EVT-0032821,APL-2026-003705,2026-07-25 15:52:00,Validation,Validation Completed,TM-01,Intake Specialist,,3
